Date,Utilization of Refinery in %,Production,Demand,Contract 1 FP,Global Sale (in millions),Last Day's Price,Price
2018-12-05,95.25999999999999,4617.558314176245,4453.84153256705,52.89,2.4837160899310344,53.10000038146973,52.3700008392334
2018-12-06,95.17999999999999,4617.551034482759,4453.947241379311,51.49,2.484517701724138,53.25,51.4900016784668
2018-12-07,95.1,4617.5437547892725,4454.052950191572,52.61,2.4853193135172416,51.4900016784668,52.61000061035156
2018-12-10,95.16,4617.536475095785,4454.158659003831,51.0,2.486120925310345,52.61000061035156,51.0
2018-12-11,95.22,4617.529195402299,4454.264367816092,51.65,2.4869225371034482,51.0,51.650001525878906
2018-12-12,95.28,4617.521915708812,4454.370076628353,51.15,2.487724148896552,51.650001525878906,51.150001525878906
2018-12-13,95.34,4617.514636015326,4454.475785440613,52.58,2.4885257606896554,51.150001525878906,52.58000183105469
2018-12-14,95.4,4617.507356321839,4454.581494252874,51.2,2.4893273724827587,52.58000183105469,51.20000076293945
2018-12-17,95.34,4617.500076628353,4454.687203065135,49.88,2.490128984275862,51.20000076293945,49.880001068115234
2018-12-18,95.28,4617.4927969348655,4454.7929118773945,46.24,2.4909305960689654,49.880001068115234,46.2400016784668
2018-12-19,95.22,4617.485517241379,4454.898620689655,47.2,2.491732207862069,46.2400016784668,47.20000076293945
2018-12-20,95.16,4617.478237547893,4455.004329501916,45.88,2.4925338196551725,47.20000076293945,45.880001068115234
2018-12-21,95.1,4617.470957854406,4455.110038314177,45.59,2.493335431448276,45.880001068115234,45.59000015258789
2018-12-24,95.52,4617.46367816092,4455.215747126437,42.53,2.4941370432413796,45.59000015258789,42.529998779296875
2018-12-25,95.94,4617.456398467433,4455.321455938698,42.53,2.494938655034483,44.05999946594238,44.375
2018-12-26,96.36,4617.449118773947,4455.427164750959,46.22,2.4957402668275863,42.529998779296875,46.220001220703125
2018-12-27,96.78,4617.441839080459,4455.532873563218,44.61,2.4965418786206897,46.220001220703125,44.61000061035156
2018-12-28,97.2,4617.434559386973,4455.638582375479,45.33,2.497343490413793,44.61000061035156,45.33000183105469
2018-12-31,96.98,4617.4272796934865,4455.74429118774,45.41,2.498145102206897,45.33000183105469,45.40999984741211
2019-01-01,96.76,4617.42,4455.85,45.974999999999994,2.498946714,45.3700008392334,45.97500038146973
2019-01-02,96.53999999999999,4616.160274509804,4454.336784313726,46.54,2.501614991454902,45.40999984741211,46.540000915527344
2019-01-03,96.32,4614.900549019608,4452.823568627451,47.09,2.5042832689098042,46.540000915527344,47.09000015258789
2019-01-04,96.1,4613.640823529412,4451.3103529411765,47.96,2.506951546364706,47.09000015258789,47.959999084472656
2019-01-07,95.8,4612.381098039215,4449.797137254903,48.52,2.509619823819608,47.959999084472656,48.52000045776367
2019-01-08,95.5,4611.12137254902,4448.283921568628,49.78,2.51228810127451,48.52000045776367,49.779998779296875
2019-01-09,95.19999999999999,4609.861647058824,4446.7707058823535,52.36,2.514956378729412,49.779998779296875,52.36000061035156
2019-01-10,94.89999999999999,4608.601921568627,4445.257490196079,52.59,2.5176246561843136,52.36000061035156,52.59000015258789
2019-01-11,94.6,4607.342196078432,4443.744274509804,51.59,2.5202929336392157,52.59000015258789,51.59000015258789
2019-01-14,94.25999999999999,4606.082470588235,4442.23105882353,50.51,2.5229612110941178,51.59000015258789,50.5099983215332
2019-01-15,93.92,4604.822745098039,4440.717843137255,52.11,2.52562948854902,50.5099983215332,52.11000061035156
2019-01-16,93.58,4603.563019607843,4439.20462745098,52.31,2.528297766003922,52.11000061035156,52.310001373291016
2019-01-17,93.24000000000001,4602.303294117647,4437.691411764707,52.07,2.5309660434588235,52.310001373291016,52.06999969482422
2019-01-18,92.9,4601.043568627451,4436.178196078432,53.8,2.5336343209137255,52.06999969482422,53.79999923706055
2019-01-22,92.2,4599.783843137255,4434.664980392157,52.57,2.5363025983686276,53.79999923706055,52.56999969482422
2019-01-23,91.5,4598.524117647059,4433.151764705883,52.62,2.5389708758235296,52.56999969482422,52.619998931884766
2019-01-24,90.8,4597.264392156862,4431.638549019608,53.13,2.5416391532784313,52.619998931884766,53.130001068115234
2019-01-25,90.1,4596.004666666667,4430.125333333333,53.69,2.5443074307333333,53.130001068115234,53.689998626708984
2019-01-28,90.22,4594.744941176471,4428.612117647059,51.99,2.5469757081882354,53.689998626708984,51.9900016784668
2019-01-29,90.34,4593.485215686274,4427.098901960785,53.31,2.5496439856431374,51.9900016784668,53.310001373291016
2019-01-30,90.46,4592.225490196079,4425.58568627451,54.23,2.5523122630980395,53.310001373291016,54.22999954223633
2019-01-31,90.58,4590.965764705882,4424.072470588236,53.79,2.554980540552941,54.22999954223633,53.790000915527344
2019-02-01,90.7,4589.706039215686,4422.559254901961,55.26,2.557648818007843,53.790000915527344,55.2599983215332
2019-02-04,89.74000000000001,4588.446313725491,4421.0460392156865,54.56,2.560317095462745,55.2599983215332,54.560001373291016
2019-02-05,88.78,4587.186588235294,4419.532823529412,53.66,2.5629853729176473,54.560001373291016,53.65999984741211
2019-02-06,87.82000000000001,4585.926862745098,4418.019607843137,54.01,2.565653650372549,53.65999984741211,54.0099983215332
2019-02-07,86.86,4584.667137254902,4416.5063921568635,52.64,2.568321927827451,54.0099983215332,52.63999938964844
2019-02-08,85.9,4583.407411764706,4414.993176470589,52.72,2.570990205282353,52.63999938964844,52.720001220703125
2019-02-11,85.9,4582.147686274509,4413.479960784314,52.41,2.573658482737255,52.720001220703125,52.40999984741211
2019-02-12,85.9,4580.887960784314,4411.96674509804,53.1,2.576326760192157,52.40999984741211,53.099998474121094
2019-02-13,85.9,4579.628235294118,4410.453529411765,53.9,2.5789950376470587,53.099998474121094,53.900001525878906
2019-02-14,85.9,4578.368509803921,4408.94031372549,54.41,2.581663315101961,53.900001525878906,54.40999984741211
2019-02-15,85.9,4577.108784313726,4407.427098039216,55.59,2.584331592556863,54.40999984741211,55.59000015258789
2019-02-19,86.2,4575.849058823529,4405.913882352941,56.09,2.586999870011765,55.59000015258789,56.09000015258789
2019-02-20,86.5,4574.589333333333,4404.400666666667,56.92,2.589668147466667,56.09000015258789,56.91999816894531
2019-02-21,86.8,4573.329607843138,4402.887450980393,56.96,2.5923364249215686,56.91999816894531,56.959999084472656
2019-02-22,87.1,4572.069882352941,4401.374235294118,57.26,2.5950047023764706,56.959999084472656,57.2599983215332
2019-02-25,87.17999999999999,4570.810156862745,4399.861019607843,55.48,2.5976729798313727,57.2599983215332,55.47999954223633
2019-02-26,87.25999999999999,4569.550431372549,4398.347803921569,55.5,2.6003412572862747,55.47999954223633,55.5
2019-02-27,87.34,4568.290705882353,4396.834588235294,56.94,2.6030095347411764,55.5,56.939998626708984
2019-02-28,87.42,4567.030980392157,4395.3213725490195,57.22,2.6056778121960784,56.939998626708984,57.220001220703125
2019-03-01,87.5,4565.771254901961,4393.808156862746,55.8,2.6083460896509805,57.220001220703125,55.79999923706055
2019-03-04,87.52,4564.511529411765,4392.294941176471,56.59,2.6110143671058825,55.79999923706055,56.59000015258789
2019-03-05,87.53999999999999,4563.251803921568,4390.781725490197,56.56,2.6136826445607846,56.59000015258789,56.560001373291016
2019-03-06,87.56,4561.992078431373,4389.268509803922,56.22,2.616350922015686,56.560001373291016,56.220001220703125
2019-03-07,87.58,4560.732352941176,4387.755294117647,56.66,2.6190191994705883,56.220001220703125,56.65999984741211
2019-03-08,87.6,4559.47262745098,4386.242078431373,56.07,2.6216874769254903,56.65999984741211,56.06999969482422
2019-03-11,87.86,4558.212901960785,4384.728862745098,56.79,2.6243557543803924,56.06999969482422,56.790000915527344
2019-03-12,88.12,4556.953176470588,4383.215647058823,56.87,2.627024031835294,56.790000915527344,56.869998931884766
2019-03-13,88.38,4555.693450980392,4381.70243137255,58.26,2.629692309290196,56.869998931884766,58.2599983215332
2019-03-14,88.64,4554.433725490196,4380.189215686275,58.61,2.632360586745098,58.2599983215332,58.61000061035156
2019-03-15,88.9,4553.174,4378.676,58.52,2.6350288642,58.61000061035156,58.52000045776367
2019-03-18,88.44,4551.914274509804,4377.162784313726,59.09,2.637697141654902,58.52000045776367,59.09000015258789
2019-03-19,87.98,4550.654549019608,4375.649568627451,59.03,2.640365419109804,59.09000015258789,59.029998779296875
2019-03-20,87.52,4549.394823529412,4374.1363529411765,59.83,2.643033696564706,59.029998779296875,59.83000183105469
2019-03-21,87.06,4548.135098039215,4372.623137254902,59.98,2.645701974019608,59.83000183105469,59.97999954223633
2019-03-22,86.6,4546.87537254902,4371.109921568628,59.04,2.64837025147451,59.97999954223633,59.040000915527344
2019-03-25,86.56,4545.615647058824,4369.5967058823535,58.82,2.651038528929412,59.040000915527344,58.81999969482422
2019-03-26,86.52,4544.355921568627,4368.083490196079,59.94,2.6537068063843137,58.81999969482422,59.939998626708984
2019-03-27,86.48,4543.096196078432,4366.570274509804,59.41,2.6563750838392157,59.939998626708984,59.40999984741211
2019-03-28,86.44,4541.836470588235,4365.05705882353,59.3,2.659043361294118,59.40999984741211,59.29999923706055
2019-03-29,86.4,4540.576745098039,4363.543843137255,60.14,2.66171163874902,59.29999923706055,60.13999938964844
2019-04-01,86.62,4539.317019607843,4362.03062745098,61.59,2.6643799162039215,60.13999938964844,61.59000015258789
2019-04-02,86.84,4538.057294117647,4360.517411764707,62.58,2.6670481936588235,61.59000015258789,62.58000183105469
2019-04-03,87.06,4536.797568627451,4359.004196078432,62.46,2.6697164711137256,62.58000183105469,62.459999084472656
2019-04-04,87.28,4535.537843137255,4357.490980392157,62.1,2.6723847485686276,62.459999084472656,62.099998474121094
2019-04-05,87.5,4534.278117647059,4355.977764705883,63.08,2.6750530260235292,62.099998474121094,63.08000183105469
2019-04-08,87.54,4533.018392156862,4354.464549019608,64.4,2.6777213034784313,63.08000183105469,64.4000015258789
2019-04-09,87.58,4531.758666666667,4352.951333333333,63.98,2.6803895809333333,64.4000015258789,63.97999954223633
2019-04-10,87.62,4530.498941176471,4351.438117647059,64.61,2.6830578583882354,63.97999954223633,64.61000061035156
2019-04-11,87.66,4529.239215686274,4349.924901960784,63.58,2.6857261358431375,64.61000061035156,63.58000183105469
2019-04-12,87.7,4527.979490196079,4348.41168627451,63.89,2.688394413298039,63.58000183105469,63.88999938964844
2019-04-15,88.18,4526.719764705882,4346.898470588236,63.4,2.691062690752941,63.88999938964844,63.400001525878906
2019-04-16,88.66,4525.460039215686,4345.385254901961,64.05,2.693730968207843,63.400001525878906,64.05000305175781
2019-04-17,89.14,4524.200313725491,4343.8720392156865,63.76,2.6963992456627452,64.05000305175781,63.7599983215332
2019-04-18,89.61999999999999,4522.940588235294,4342.358823529412,64.0,2.6990675231176473,63.7599983215332,64.0
2019-04-19,90.1,4521.680862745098,4340.845607843137,64.0,2.701735800572549,64.0,64.8499984741211
2019-04-22,89.92,4520.421137254902,4339.332392156863,65.7,2.704404078027451,64.8499984741211,65.69999694824219
2019-04-23,89.74,4519.161411764706,4337.819176470589,66.3,2.707072355482353,65.69999694824219,66.30000305175781
2019-04-24,89.56,4517.901686274509,4336.305960784314,65.89,2.709740632937255,66.30000305175781,65.88999938964844
2019-04-25,89.38,4516.641960784314,4334.79274509804,65.21,2.7124089103921567,65.88999938964844,65.20999908447266
2019-04-26,89.2,4515.382235294118,4333.279529411765,63.3,2.7150771878470588,65.20999908447266,63.29999923706055
2019-04-29,89.14,4514.122509803921,4331.76631372549,63.5,2.717745465301961,63.29999923706055,63.5
2019-04-30,89.08,4512.862784313726,4330.253098039216,63.91,2.720413742756863,63.5,63.90999984741211
2019-05-01,89.02000000000001,4511.603058823529,4328.739882352941,63.6,2.723082020211765,63.90999984741211,63.599998474121094
2019-05-02,88.96000000000001,4510.343333333333,4327.226666666667,61.81,2.7257502976666665,63.599998474121094,61.810001373291016
2019-05-03,88.9,4509.0836078431375,4325.713450980393,61.94,2.7284185751215686,61.810001373291016,61.939998626708984
2019-05-06,89.22,4507.823882352941,4324.200235294118,62.25,2.7310868525764707,61.939998626708984,62.25
2019-05-07,89.54,4506.564156862745,4322.6870196078435,61.4,2.7337551300313727,62.25,61.400001525878906
2019-05-08,89.86,4505.304431372549,4321.173803921569,62.12,2.7364234074862743,61.400001525878906,62.119998931884766
2019-05-09,90.18,4504.044705882353,4319.660588235294,61.7,2.7390916849411764,62.119998931884766,61.70000076293945
2019-05-10,90.5,4502.784980392157,4318.14737254902,61.66,2.7417599623960784,61.70000076293945,61.65999984741211
2019-05-13,90.38,4501.525254901961,4316.634156862745,61.04,2.7444282398509805,61.65999984741211,61.040000915527344
2019-05-14,90.26,4500.265529411765,4315.120941176471,61.78,2.7470965173058826,61.040000915527344,61.779998779296875
2019-05-15,90.14,4499.005803921568,4313.607725490197,62.02,2.749764794760784,61.779998779296875,62.02000045776367
2019-05-16,90.02000000000001,4497.746078431373,4312.094509803922,62.87,2.7524330722156862,62.02000045776367,62.869998931884766
2019-05-17,89.9,4496.486352941176,4310.581294117647,62.76,2.7551013496705883,62.869998931884766,62.7599983215332
2019-05-20,90.16000000000001,4495.22662745098,4309.068078431373,63.1,2.7577696271254903,62.7599983215332,63.099998474121094
2019-05-21,90.42,4493.9669019607845,4307.554862745098,62.99,2.7604379045803924,63.099998474121094,62.9900016784668
2019-05-22,90.68,4492.707176470588,4306.041647058823,61.42,2.763106182035294,62.9900016784668,61.41999816894531
2019-05-23,90.94,4491.447450980392,4304.52843137255,57.91,2.765774459490196,61.41999816894531,57.90999984741211
2019-05-24,91.2,4490.187725490196,4303.015215686275,58.63,2.768442736945098,57.90999984741211,58.630001068115234
2019-05-28,91.35,4488.928,4301.502,59.14,2.7711110144,58.630001068115234,59.13999938964844
2019-05-29,91.5,4487.668274509804,4299.988784313726,58.81,2.773779291854902,59.13999938964844,58.810001373291016
2019-05-30,91.65,4486.408549019608,4298.475568627451,56.59,2.776447569309804,58.810001373291016,56.59000015258789
2019-05-31,91.8,4485.148823529412,4296.9623529411765,53.5,2.779115846764706,56.59000015258789,53.5
2019-06-03,92.08,4483.889098039215,4295.449137254902,53.25,2.781784124219608,53.5,53.25
2019-06-04,92.36,4482.6293725490195,4293.935921568627,53.48,2.7844524016745096,53.25,53.47999954223633
2019-06-05,92.64,4481.369647058824,4292.4227058823535,51.68,2.7871206791294116,53.47999954223633,51.68000030517578
2019-06-06,92.92,4480.109921568627,4290.909490196079,52.59,2.7897889565843137,51.68000030517578,52.59000015258789
2019-06-07,93.2,4478.8501960784315,4289.396274509804,53.99,2.7924572340392158,52.59000015258789,53.9900016784668
2019-06-10,93.34,4477.590470588235,4287.88305882353,53.26,2.795125511494118,53.9900016784668,53.2599983215332
2019-06-11,93.48,4476.330745098039,4286.369843137255,53.27,2.7977937889490194,53.2599983215332,53.27000045776367
2019-06-12,93.62,4475.071019607843,4284.85662745098,51.14,2.8004620664039215,53.27000045776367,51.13999938964844
2019-06-13,93.76,4473.811294117647,4283.343411764706,52.28,2.8031303438588235,51.13999938964844,52.279998779296875
2019-06-14,93.9,4472.551568627451,4281.830196078432,52.51,2.8057986213137256,52.279998779296875,52.5099983215332
2019-06-17,93.96000000000001,4471.291843137255,4280.316980392157,51.93,2.8084668987686277,52.5099983215332,51.93000030517578
2019-06-18,94.02000000000001,4470.032117647059,4278.803764705883,53.9,2.8111351762235293,51.93000030517578,53.900001525878906
2019-06-19,94.08,4468.772392156862,4277.290549019608,53.76,2.8138034536784313,53.900001525878906,53.7599983215332
2019-06-20,94.14,4467.5126666666665,4275.777333333333,56.65,2.8164717311333334,53.7599983215332,56.650001525878906
2019-06-21,94.2,4466.252941176471,4274.264117647059,57.43,2.8191400085882354,56.650001525878906,57.43000030517578
2019-06-24,94.2,4464.993215686274,4272.750901960784,57.9,2.821808286043137,57.43000030517578,57.900001525878906
2019-06-25,94.2,4463.7334901960785,4271.2376862745095,57.83,2.824476563498039,57.900001525878906,57.83000183105469
2019-06-26,94.2,4462.473764705882,4269.724470588236,59.38,2.827144840952941,57.83000183105469,59.380001068115234
2019-06-27,94.2,4461.214039215686,4268.211254901961,59.43,2.829813118407843,59.380001068115234,59.43000030517578
2019-06-28,94.2,4459.9543137254905,4266.698039215687,58.47,2.832481395862745,59.43000030517578,58.470001220703125
2019-07-01,94.325,4458.694588235294,4265.184823529412,59.09,2.835149673317647,58.470001220703125,59.09000015258789
2019-07-02,94.45,4457.434862745098,4263.671607843137,56.25,2.837817950772549,59.09000015258789,56.25
2019-07-03,94.575,4456.1751372549015,4262.158392156863,57.34,2.840486228227451,56.25,57.34000015258789
2019-07-05,94.7,4454.915411764706,4260.645176470588,57.51,2.843154505682353,57.34000015258789,57.5099983215332
2019-07-08,94.64,4453.655686274509,4259.131960784314,57.66,2.8458227831372547,57.5099983215332,57.65999984741211
2019-07-09,94.58,4452.3959607843135,4257.61874509804,57.83,2.8484910605921567,57.65999984741211,57.83000183105469
2019-07-10,94.52000000000001,4451.136235294118,4256.105529411765,60.43,2.851159338047059,57.83000183105469,60.43000030517578
2019-07-11,94.46000000000001,4449.876509803921,4254.59231372549,60.2,2.853827615501961,60.43000030517578,60.20000076293945
2019-07-12,94.4,4448.6167843137255,4253.079098039216,60.21,2.856495892956863,60.20000076293945,60.209999084472656
2019-07-15,94.14,4447.357058823529,4251.565882352941,59.58,2.8591641704117645,60.209999084472656,59.58000183105469
2019-07-16,93.88,4446.097333333333,4250.0526666666665,57.62,2.8618324478666666,59.58000183105469,57.619998931884766
2019-07-17,93.62,4444.837607843137,4248.539450980393,56.78,2.8645007253215686,57.619998931884766,56.779998779296875
2019-07-18,93.36,4443.577882352941,4247.026235294118,55.3,2.8671690027764707,56.779998779296875,55.29999923706055
2019-07-19,93.1,4442.318156862745,4245.5130196078435,55.63,2.8698372802313727,55.29999923706055,55.630001068115234
2019-07-22,93.08,4441.0584313725485,4243.999803921569,56.22,2.8725055576862744,55.630001068115234,56.220001220703125
2019-07-23,93.06,4439.798705882353,4242.486588235294,56.77,2.8751738351411764,56.220001220703125,56.77000045776367
2019-07-24,93.03999999999999,4438.538980392157,4240.97337254902,55.88,2.8778421125960785,56.77000045776367,55.880001068115234
2019-07-25,93.02,4437.2792549019605,4239.460156862745,56.02,2.8805103900509805,55.880001068115234,56.02000045776367
2019-07-26,93.0,4436.019529411765,4237.94694117647,56.2,2.883178667505882,56.02000045776367,56.20000076293945
2019-07-29,93.68,4434.759803921568,4236.433725490197,56.87,2.885846944960784,56.20000076293945,56.869998931884766
2019-07-30,94.36,4433.5000784313725,4234.920509803922,58.05,2.8885152224156863,56.869998931884766,58.04999923706055
2019-07-31,95.04,4432.240352941176,4233.407294117647,58.58,2.8911834998705883,58.04999923706055,58.58000183105469
2019-08-01,95.72,4430.98062745098,4231.894078431373,53.95,2.89385177732549,58.58000183105469,53.95000076293945
2019-08-02,96.4,4429.720901960784,4230.380862745098,55.66,2.896520054780392,53.95000076293945,55.65999984741211
2019-08-05,96.08,4428.461176470588,4228.867647058823,54.69,2.899188332235294,55.65999984741211,54.689998626708984
2019-08-06,95.76,4427.201450980392,4227.354431372549,53.63,2.901856609690196,54.689998626708984,53.630001068115234
2019-08-07,95.44,4425.9417254901955,4225.841215686275,51.09,2.904524887145098,53.630001068115234,51.09000015258789
2019-08-08,95.12,4424.682,4224.328,52.54,2.9071931645999998,51.09000015258789,52.540000915527344
2019-08-09,94.8,4423.422274509804,4222.814784313726,54.5,2.909861442054902,52.540000915527344,54.5
2019-08-12,95.02,4422.1625490196075,4221.301568627451,54.93,2.912529719509804,54.5,54.93000030517578
2019-08-13,95.24,4420.902823529412,4219.7883529411765,57.1,2.915197996964706,54.93000030517578,57.099998474121094
2019-08-14,95.46000000000001,4419.643098039215,4218.275137254902,55.23,2.917866274419608,57.099998474121094,55.22999954223633
2019-08-15,95.68,4418.383372549019,4216.761921568627,54.47,2.9205345518745096,55.22999954223633,54.470001220703125
2019-08-16,95.9,4417.123647058823,4215.2487058823535,54.87,2.9232028293294117,54.470001220703125,54.869998931884766
2019-08-19,95.76,4415.863921568627,4213.735490196079,56.21,2.9258711067843137,54.869998931884766,56.209999084472656
2019-08-20,95.62,4414.604196078431,4212.222274509804,56.34,2.928539384239216,56.209999084472656,56.34000015258789
2019-08-21,95.48,4413.344470588235,4210.70905882353,55.68,2.9312076616941174,56.34000015258789,55.68000030517578
2019-08-22,95.34,4412.084745098039,4209.195843137255,55.35,2.9338759391490195,55.68000030517578,55.349998474121094
2019-08-23,95.2,4410.8250196078425,4207.68262745098,54.17,2.9365442166039215,55.349998474121094,54.16999816894531
2019-08-26,95.12,4409.565294117647,4206.169411764706,53.64,2.9392124940588236,54.16999816894531,53.63999938964844
2019-08-27,95.04,4408.305568627451,4204.656196078431,54.93,2.941880771513725,53.63999938964844,54.93000030517578
2019-08-28,94.96,4407.045843137254,4203.142980392157,55.78,2.9445490489686272,54.93000030517578,55.779998779296875
2019-08-29,94.88,4405.786117647059,4201.629764705883,56.71,2.9472173264235293,55.779998779296875,56.709999084472656
2019-08-30,94.8,4404.526392156862,4200.116549019608,55.1,2.9498856038784314,56.709999084472656,55.099998474121094
2019-09-03,94.875,4403.266666666666,4198.6033333333335,53.94,2.9525538813333334,55.099998474121094,53.939998626708984
2019-09-04,94.94999999999999,4402.006941176471,4197.090117647059,56.26,2.955222158788235,53.939998626708984,56.2599983215332
2019-09-05,95.02499999999999,4400.747215686274,4195.576901960784,56.3,2.957890436243137,56.2599983215332,56.29999923706055
2019-09-06,95.1,4399.487490196078,4194.06368627451,56.52,2.960558713698039,56.29999923706055,56.52000045776367
2019-09-09,94.32,4398.227764705882,4192.550470588236,57.85,2.963226991152941,56.52000045776367,57.849998474121094
2019-09-10,93.53999999999999,4396.968039215686,4191.037254901961,57.4,2.9658952686078432,57.849998474121094,57.400001525878906
2019-09-11,92.76,4395.70831372549,4189.524039215687,55.75,2.968563546062745,57.400001525878906,55.75
2019-09-12,91.98,4394.448588235294,4188.010823529412,55.09,2.971231823517647,55.75,55.09000015258789
2019-09-13,91.2,4393.188862745098,4186.497607843137,54.85,2.973900100972549,55.09000015258789,54.849998474121094
2019-09-16,90.92,4391.929137254901,4184.984392156863,62.9,2.976568378427451,54.849998474121094,62.900001525878906
2019-09-17,90.64,4390.669411764706,4183.471176470588,59.34,2.979236655882353,62.900001525878906,59.34000015258789
2019-09-18,90.36,4389.409686274509,4181.957960784313,58.11,2.9819049333372547,59.34000015258789,58.11000061035156
2019-09-19,90.08,4388.149960784313,4180.44474509804,58.13,2.9845732107921568,58.11000061035156,58.130001068115234
2019-09-20,89.8,4386.890235294118,4178.931529411765,58.09,2.987241488247059,58.130001068115234,58.09000015258789
2019-09-23,89.12,4385.630509803921,4177.41831372549,58.64,2.989909765701961,58.09000015258789,58.63999938964844
2019-09-24,88.44,4384.370784313725,4175.905098039216,57.29,2.9925780431568625,58.63999938964844,57.290000915527344
2019-09-25,87.76,4383.111058823529,4174.391882352941,56.49,2.9952463206117645,57.290000915527344,56.4900016784668
2019-09-26,87.08,4381.851333333333,4172.8786666666665,56.41,2.9979145980666666,56.4900016784668,56.40999984741211
2019-09-27,86.4,4380.591607843137,4171.365450980392,55.91,3.0005828755215687,56.40999984741211,55.90999984741211
2019-09-30,86.26,4379.331882352941,4169.852235294118,54.07,3.0032511529764703,55.90999984741211,54.06999969482422
2019-10-01,86.12,4378.072156862745,4168.3390196078435,53.62,3.0059194304313723,54.06999969482422,53.619998931884766
2019-10-02,85.98,4376.812431372548,4166.825803921569,52.64,3.0085877078862744,53.619998931884766,52.63999938964844
2019-10-03,85.84,4375.552705882353,4165.312588235294,52.45,3.0112559853411764,52.63999938964844,52.45000076293945
2019-10-04,85.7,4374.292980392156,4163.79937254902,52.81,3.0139242627960785,52.45000076293945,52.810001373291016
2019-10-07,85.18,4373.03325490196,4162.286156862745,52.75,3.01659254025098,52.810001373291016,52.75
2019-10-08,84.66,4371.773529411765,4160.77294117647,52.63,3.019260817705882,52.75,52.630001068115234
2019-10-09,84.14,4370.513803921568,4159.259725490196,52.59,3.0219290951607842,52.630001068115234,52.59000015258789
2019-10-10,83.61999999999999,4369.254078431372,4157.746509803922,53.55,3.0245973726156863,52.59000015258789,53.54999923706055
2019-10-11,83.1,4367.994352941176,4156.233294117647,54.7,3.0272656500705883,53.54999923706055,54.70000076293945
2019-10-14,83.52,4366.73462745098,4154.720078431373,53.59,3.02993392752549,54.70000076293945,53.59000015258789
2019-10-15,83.94,4365.474901960784,4153.206862745098,52.81,3.032602204980392,53.59000015258789,52.810001373291016
2019-10-16,84.36,4364.215176470588,4151.693647058823,53.36,3.035270482435294,52.810001373291016,53.36000061035156
2019-10-17,84.78,4362.955450980392,4150.180431372549,53.93,3.0379387598901957,53.36000061035156,53.93000030517578
2019-10-18,85.2,4361.695725490195,4148.667215686274,53.78,3.040607037345098,53.93000030517578,53.779998779296875
2019-10-21,85.7,4360.436,4147.154,53.31,3.0432753148,53.779998779296875,53.310001373291016
2019-10-22,86.2,4359.176274509804,4145.640784313726,54.16,3.045943592254902,53.310001373291016,54.15999984741211
2019-10-23,86.7,4357.916549019607,4144.127568627451,55.97,3.048611869709804,54.15999984741211,55.970001220703125
2019-10-24,87.2,4356.656823529412,4142.614352941177,56.23,3.0512801471647055,55.970001220703125,56.22999954223633
2019-10-25,87.7,4355.397098039215,4141.101137254902,56.66,3.0539484246196076,56.22999954223633,56.65999984741211
2019-10-28,87.36,4354.137372549019,4139.587921568627,55.81,3.0566167020745096,56.65999984741211,55.810001373291016
2019-10-29,87.02,4352.877647058824,4138.074705882353,55.54,3.0592849795294117,55.810001373291016,55.540000915527344
2019-10-30,86.68,4351.617921568627,4136.561490196079,55.06,3.0619532569843138,55.540000915527344,55.060001373291016
2019-10-31,86.34,4350.358196078431,4135.048274509804,54.18,3.0646215344392154,55.060001373291016,54.18000030517578
2019-11-01,86.0,4349.098470588235,4133.53505882353,56.2,3.0672898118941174,54.18000030517578,56.20000076293945
2019-11-04,86.36,4347.838745098039,4132.021843137255,56.54,3.0699580893490195,56.20000076293945,56.540000915527344
2019-11-05,86.72,4346.579019607842,4130.50862745098,57.23,3.0726263668039215,56.540000915527344,57.22999954223633
2019-11-06,87.08,4345.319294117647,4128.995411764706,56.35,3.0752946442588236,57.22999954223633,56.349998474121094
2019-11-07,87.44,4344.059568627451,4127.482196078431,57.15,3.077962921713725,56.349998474121094,57.150001525878906
2019-11-08,87.8,4342.799843137254,4125.968980392157,57.24,3.0806311991686273,57.150001525878906,57.2400016784668
2019-11-11,88.14,4341.540117647059,4124.455764705883,57.019999999999996,3.0832994766235293,57.2400016784668,56.86000061035156
2019-11-12,88.48,4340.280392156862,4122.942549019608,56.8,3.0859677540784314,56.86000061035156,56.79999923706055
2019-11-13,88.82,4339.020666666666,4121.4293333333335,57.12,3.0886360315333334,56.79999923706055,57.119998931884766
2019-11-14,89.16,4337.760941176471,4119.916117647059,56.77,3.091304308988235,57.119998931884766,56.77000045776367
2019-11-15,89.5,4336.501215686274,4118.402901960784,57.72,3.093972586443137,56.77000045776367,57.720001220703125
2019-11-18,89.46,4335.241490196078,4116.88968627451,57.05,3.096640863898039,57.720001220703125,57.04999923706055
2019-11-19,89.42,4333.981764705882,4115.376470588235,55.21,3.0993091413529408,57.04999923706055,55.209999084472656
2019-11-20,89.38,4332.722039215686,4113.863254901961,57.11,3.101977418807843,55.209999084472656,57.11000061035156
2019-11-21,89.34,4331.462313725489,4112.350039215687,58.58,3.104645696262745,57.11000061035156,58.58000183105469
2019-11-22,89.3,4330.202588235294,4110.836823529412,57.77,3.107313973717647,58.58000183105469,57.77000045776367
2019-11-25,89.82,4328.942862745098,4109.323607843137,58.01,3.109982251172549,57.77000045776367,58.0099983215332
2019-11-26,90.34,4327.683137254901,4107.810392156863,58.41,3.1126505286274506,58.0099983215332,58.40999984741211
